x, y, th, stamp, 
-0.10862703621387482, -8.50080541567877e-05, -0.959036111831665, 1707438640640953304
-0.10862703621387482, -8.50080541567877e-05, -0.959036111831665, 1707438640685440661
-0.10862709581851959, -8.499073737766594e-05, -0.9590360522270203, 1707438640735111910
-0.10862709581851959, -8.499073737766594e-05, -0.9590360522270203, 1707438640785100018
-0.10862715542316437, -8.497342059854418e-05, -0.9590359926223755, 1707438640835098331
-0.10862721502780914, -8.495610381942242e-05, -0.9590359330177307, 1707438640881113576
-0.10862721502780914, -8.495610381942242e-05, -0.9590359330177307, 1707438640925090832
-0.10862727463245392, -8.493878704030067e-05, -0.9590358734130859, 1707438640975215360
-0.10862727463245392, -8.493878704030067e-05, -0.9590358734130859, 1707438641025121718
-0.1086273342370987, -8.492147026117891e-05, -0.9590358138084412, 1707438641084777549
-0.10862739384174347, -8.490415348205715e-05, -0.9590356945991516, 1707438641135420657
-0.10862739384174347, -8.490415348205715e-05, -0.9590356945991516, 1707438641185443214
-0.10862742364406586, -8.489549509249628e-05, -0.9590356349945068, 1707438641236606780
-0.10862742364406586, -8.489549509249628e-05, -0.9590356349945068, 1707438641282514486
-0.10862742364406586, -8.489549509249628e-05, -0.9590356349945068, 1707438641325595826
-0.10862742364406586, -8.489549509249628e-05, -0.9590355753898621, 1707438641375440179
-0.10862742364406586, -8.489549509249628e-05, -0.9590355157852173, 1707438641442634303
-0.10862742364406586, -8.489549509249628e-05, -0.9590355157852173, 1707438641484937263
-0.10862745344638824, -8.48868367029354e-05, -0.9590355157852173, 1707438641535600050
-0.10862745344638824, -8.48868367029354e-05, -0.9590355157852173, 1707438641585011184
-0.10862745344638824, -8.48868367029354e-05, -0.9590355157852173, 1707438641636917060
-0.10862745344638824, -8.48868367029354e-05, -0.9590355157852173, 1707438641682627115
-0.10862745344638824, -8.48868367029354e-05, -0.9590355157852173, 1707438641725812309
-0.10862745344638824, -8.48868367029354e-05, -0.9590354561805725, 1707438641775359358
-0.10862748324871063, -8.487817831337452e-05, -0.959035336971283, 1707438641842452913
-0.10862748324871063, -8.487817831337452e-05, -0.959035336971283, 1707438641871917407
-0.10862748324871063, -8.487817831337452e-05, -0.959035336971283, 1707438641934944775
-0.10862748324871063, -8.487817831337452e-05, -0.959035336971283, 1707438641984790088
-0.10862748324871063, -8.487817831337452e-05, -0.9590352773666382, 1707438642032444634
-0.10862748324871063, -8.487817831337452e-05, -0.9590352773666382, 1707438642082524034
-0.10862748324871063, -8.487817831337452e-05, -0.9590352773666382, 1707438642125651220
-0.10862748324871063, -8.487817831337452e-05, -0.9590352773666382, 1707438642175518077
-0.10862542688846588, -8.54584141052328e-05, -0.9590376019477844, 1707438642224801820
-0.11110752820968628, -0.0016008471138775349, -0.9585069417953491, 1707438642285544614
-0.11600125581026077, -0.004861345048993826, -0.9585704803466797, 1707438642334990066
-0.12277714163064957, -0.009037109091877937, -0.9586557149887085, 1707438642385286568
-0.1312122493982315, -0.01440233364701271, -0.9587812423706055, 1707438642433610816
-0.14174188673496246, -0.021354202181100845, -0.9587922692298889, 1707438642483254809
-0.15203364193439484, -0.02830812893807888, -0.95878666639328, 1707438642525238881
-0.166113018989563, -0.03715655207633972, -0.958728551864624, 1707438642575133499
-0.18198928236961365, -0.04730851575732231, -0.958878755569458, 1707438642625442193
-0.1984291523694992, -0.05791851133108139, -0.9590938687324524, 1707438642673099636
-0.22066177427768707, -0.07169180363416672, -0.959436297416687, 1707438642735154939
-0.2386884093284607, -0.08328480273485184, -0.9598165154457092, 1707438642785114291
-0.25625404715538025, -0.09431426227092743, -0.9601338505744934, 1707438642834149375
-0.27374929189682007, -0.10546927154064178, -0.960399866104126, 1707438642883120251
-0.2891380190849304, -0.11498866230249405, -0.9607359170913696, 1707438642925083770
-0.3070518672466278, -0.12607648968696594, -0.9611285924911499, 1707438642975128868
-0.3252595365047455, -0.13723105192184448, -0.9613509774208069, 1707438643026889301
-0.3469703197479248, -0.1506151705980301, -0.9615986943244934, 1707438643086136287
-0.3653310537338257, -0.16187569499015808, -0.9617903232574463, 1707438643136102697
-0.38357287645339966, -0.173111230134964, -0.9620186686515808, 1707438643187197184
-0.4009667634963989, -0.18373829126358032, -0.9622796773910522, 1707438643234134231
-0.419162780046463, -0.19484548270702362, -0.9625793695449829, 1707438643284112600
-0.43477028608322144, -0.20411959290504456, -0.9629226326942444, 1707438643326078353
-0.4532220661640167, -0.21510407328605652, -0.9632890224456787, 1707438643376136078
-0.47138047218322754, -0.22604425251483917, -0.9635537266731262, 1707438643427341056
-0.493121862411499, -0.23902010917663574, -0.9639409780502319, 1707438643485094412
-0.511533260345459, -0.24985307455062866, -0.9642606377601624, 1707438643535120791
-0.5297951102256775, -0.26078540086746216, -0.9646623134613037, 1707438643585132750
-0.5483382940292358, -0.271403044462204, -0.9649896621704102, 1707438643635125411
-0.5667632222175598, -0.28209200501441956, -0.9653063416481018, 1707438643685104399
-0.5820023417472839, -0.29091373085975647, -0.9653955101966858, 1707438643725079560
-0.600509524345398, -0.3017232418060303, -0.9657772779464722, 1707438643775179292
-0.6190953850746155, -0.3124234080314636, -0.966109573841095, 1707438643825595396
-0.6413832902908325, -0.32502004504203796, -0.9666953682899475, 1707438643885091300
-0.6598342657089233, -0.3356226086616516, -0.9670602679252625, 1707438643936116635
-0.678733229637146, -0.3461993336677551, -0.967338502407074, 1707438643985182496
-0.6972765326499939, -0.35648590326309204, -0.9676685929298401, 1707438644035163012
-0.7162342667579651, -0.3670984208583832, -0.9679408669471741, 1707438644085298926
-0.7312037348747253, -0.37515386939048767, -0.9682511687278748, 1707438644125150614
-0.7499732971191406, -0.38527846336364746, -0.9687018394470215, 1707438644177452315
-0.7764384150505066, -0.3994182050228119, -0.9690227508544922, 1707438644244746217
-0.7914384603500366, -0.40764275193214417, -0.9692259430885315, 1707438644284723580
-0.8100484013557434, -0.4177262783050537, -0.9695039391517639, 1707438644335370299
-0.8288924098014832, -0.4273507595062256, -0.9699277281761169, 1707438644385257768
-0.847328245639801, -0.4374091923236847, -0.9703730344772339, 1707438644435228990
-0.8661357760429382, -0.44684237241744995, -0.9707658290863037, 1707438644485131005
-0.8812500238418579, -0.454790323972702, -0.970939576625824, 1707438644526306877
-0.9003483653068542, -0.4647003710269928, -0.971271812915802, 1707438644576392360
-0.9193733334541321, -0.4743543565273285, -0.9715569019317627, 1707438644625050486
-0.9420791864395142, -0.4861471951007843, -0.9720713496208191, 1707438644685193174
-0.9614335894584656, -0.49528446793556213, -0.97235107421875, 1707438644736603382
-0.9805565476417542, -0.5046595335006714, -0.97278892993927, 1707438644785050951
-0.9999696612358093, -0.5144132971763611, -0.9728975892066956, 1707438644835352950
-1.0191397666931152, -0.5239160060882568, -0.9731701016426086, 1707438644885209018
-1.0343838930130005, -0.5314979553222656, -0.9735205769538879, 1707438644924970787
-1.0535573959350586, -0.5408382415771484, -0.9739049077033997, 1707438644975188036
-1.0806313753128052, -0.5536935925483704, -0.9744492769241333, 1707438645044993947
-1.0960034132003784, -0.5609642863273621, -0.9746311902999878, 1707438645085379936
-1.1152653694152832, -0.5702376961708069, -0.97478848695755, 1707438645136453295
-1.1346328258514404, -0.5794402360916138, -0.9750560522079468, 1707438645184987487
-1.1540988683700562, -0.5885059833526611, -0.9753105640411377, 1707438645235293233
-1.173378586769104, -0.5974498391151428, -0.975715160369873, 1707438645285506254
-1.188660740852356, -0.6042457222938538, -0.9758672118186951, 1707438645325196000
-1.208221197128296, -0.6133503317832947, -0.976072371006012, 1707438645375193758
